WeekEnding,HB,AgeGroup,Sex,NumberAttendances,Average20182019
20220828,S08000032,85 and over,All,214,202.5
20220828,S08000032,All ages,All,3910,4211
20220828,S08000032,All ages,Female,1961,2091.5
20220828,S08000032,All ages,Male,1916,2073
20220828,S92000003,Under 5,All,2447,2243.5
20220828,S92000003,5 - 14,All,3009,2775
20220828,S92000003,15 - 44,All,8815,9688
20220828,S92000003,45 - 64,All,5528,6011.5
20220828,S92000003,65 - 74,All,2338,2460
20220828,S92000003,75 - 84,All,2222,2193
20220828,S92000003,85 and over,All,1278,1246
20220828,S92000003,All ages,All,26599,27779
20220828,S92000003,All ages,Female,12479,12997
20220828,S92000003,All ages,Male,13158,13620
20220904,S08000015,Under 5,All,166,196
20220904,S08000015,5 - 14,All,256,276.5
20220904,S08000015,15 - 44,All,632,771
20220904,S08000015,45 - 64,All,445,468
20220904,S08000015,65 - 74,All,162,224.5
20220904,S08000015,75 - 84,All,168,174
20220904,S08000015,85 and over,All,74,92.5
20220904,S08000015,All ages,All,1936,2243.5
20220904,S08000015,All ages,Female,915,1068.5
20220904,S08000015,All ages,Male,988,1134
20220904,S08000016,Under 5,All,41,29
20220904,S08000016,5 - 14,All,56,62.5
20220904,S08000016,15 - 44,All,175,195.5
20220904,S08000016,45 - 64,All,144,157
20220904,S08000016,65 - 74,All,52,71
20220904,S08000016,75 - 84,All,70,59.5
20220904,S08000016,85 and over,All,58,51
20220904,S08000016,All ages,All,613,654.5
20220904,S08000016,All ages,Female,296,311
20220904,S08000016,All ages,Male,300,314.5
20220904,S08000017,Under 5,All,66,70
20220904,S08000017,5 - 14,All,107,106
20220904,S08000017,15 - 44,All,336,320.5
20220904,S08000017,45 - 64,All,205,216.5
20220904,S08000017,65 - 74,All,98,107
20220904,S08000017,75 - 84,All,115,97.5
20220904,S08000017,85 and over,All,76,53.5
20220904,S08000017,All ages,All,1030,1018.5
20220904,S08000017,All ages,Female,498,475
20220904,S08000017,All ages,Male,505,496
20220904,S08000019,Under 5,All,117,90.5
20220904,S08000019,5 - 14,All,121,143
20220904,S08000019,15 - 44,All,381,484.5
20220904,S08000019,45 - 64,All,269,306.5
20220904,S08000019,65 - 74,All,128,116
20220904,S08000019,75 - 84,All,108,100
20220904,S08000019,85 and over,All,65,48.5
20220904,S08000019,All ages,All,1192,1319
20220904,S08000019,All ages,Female,558,621
20220904,S08000019,All ages,Male,631,668
20220904,S08000020,Under 5,All,178,176.5
20220904,S08000020,5 - 14,All,277,274
20220904,S08000020,15 - 44,All,659,790
20220904,S08000020,45 - 64,All,374,406.5
20220904,S08000020,65 - 74,All,199,179.5
20220904,S08000020,75 - 84,All,181,163
20220904,S08000020,85 and over,All,93,83.5
20220904,S08000020,All ages,All,2010,2152.5
20220904,S08000020,All ages,Female,932,987.5
20220904,S08000020,All ages,Male,1029,1085.5
20220904,S08000022,Under 5,All,77,63
20220904,S08000022,5 - 14,All,110,138
20220904,S08000022,15 - 44,All,484,432
20220904,S08000022,45 - 64,All,294,280.5
20220904,S08000022,65 - 74,All,129,121
20220904,S08000022,75 - 84,All,112,108
20220904,S08000022,85 and over,All,70,48
20220904,S08000022,All ages,All,1401,1361.5
20220904,S08000022,All ages,Female,628,544
20220904,S08000022,All ages,Male,648,646.5
20220904,S08000024,Under 5,All,630,570
20220904,S08000024,5 - 14,All,748,726
20220904,S08000024,15 - 44,All,1395,1534
20220904,S08000024,45 - 64,All,836,869.5
20220904,S08000024,65 - 74,All,324,293.5
20220904,S08000024,75 - 84,All,298,279.5
20220904,S08000024,85 and over,All,193,168.5
20220904,S08000024,All ages,All,4605,4694
20220904,S08000024,All ages,Female,2150,2194
20220904,S08000024,All ages,Male,2274,2247
20220904,S08000025,Under 5,All,10,6
20220904,S08000025,5 - 14,All,9,8.5
20220904,S08000025,15 - 44,All,42,51.5
20220904,S08000025,45 - 64,All,27,30
20220904,S08000025,65 - 74,All,12,15
20220904,S08000025,75 - 84,All,19,14
20220904,S08000025,85 and over,All,11,5
20220904,S08000025,All ages,All,139,141
20220904,S08000025,All ages,Female,59,58
20220904,S08000025,All ages,Male,71,72
20220904,S08000026,Under 5,All,15,11
20220904,S08000026,15 - 44,All,60,50
20220904,S08000026,45 - 64,All,42,28.5
20220904,S08000026,65 - 74,All,16,16
20220904,S08000026,75 - 84,All,11,14
20220904,S08000026,85 and over,All,6,9
20220904,S08000026,All ages,All,162,154.5
20220904,S08000026,All ages,Female,72,62.5
20220904,S08000026,All ages,Male,82,82.5
20220904,S08000028,5 - 14,All,10,16.5
20220904,S08000028,15 - 44,All,40,35
20220904,S08000028,45 - 64,All,20,29
20220904,S08000028,65 - 74,All,14,18
20220904,S08000028,75 - 84,All,15,9.5
20220904,S08000028,85 and over,All,10,8
20220904,S08000028,All ages,All,125,134
20220904,S08000028,All ages,Female,57,65
20220904,S08000028,All ages,Male,56,62
20220904,S08000029,Under 5,All,127,107
20220904,S08000029,5 - 14,All,150,165
20220904,S08000029,15 - 44,All,487,499.5
20220904,S08000029,45 - 64,All,299,302.5
20220904,S08000029,65 - 74,All,120,126.5
20220904,S08000029,75 - 84,All,128,95
20220904,S08000029,85 and over,All,70,57.5
20220904,S08000029,All ages,All,1381,1375
20220904,S08000029,All ages,Female,687,648.5
20220904,S08000029,All ages,Male,694,704.5
20220904,S08000030,Under 5,All,150,102
20220904,S08000030,5 - 14,All,194,189.5
20220904,S08000030,15 - 44,All,583,568.5
20220904,S08000030,45 - 64,All,321,313.5
20220904,S08000030,65 - 74,All,134,136
20220904,S08000030,75 - 84,All,122,123
20220904,S08000030,85 and over,All,80,75
20220904,S08000030,All ages,All,1595,1555
20220904,S08000030,All ages,Female,716,728
20220904,S08000030,All ages,Male,868,779.5
20220904,S08000031,Under 5,All,936,819.5
20220904,S08000031,5 - 14,All,922,823
20220904,S08000031,15 - 44,All,2340,2603.5
20220904,S08000031,45 - 64,All,1266,1553
20220904,S08000031,65 - 74,All,522,551
20220904,S08000031,75 - 84,All,492,524.5
20220904,S08000031,85 and over,All,278,305.5
20220904,S08000031,All ages,All,6814,7314
20220904,S08000031,All ages,Female,3203,3518
20220904,S08000031,All ages,Male,3553,3662
20220904,S08000032,Under 5,All,259,221.5
20220904,S08000032,5 - 14,All,398,424
20220904,S08000032,15 - 44,All,1339,1522
20220904,S08000032,45 - 64,All,1002,1036
20220904,S08000032,65 - 74,All,450,420.5
20220904,S08000032,75 - 84,All,363,380.5
20220904,S08000032,85 and over,All,190,191
20220904,S08000032,All ages,All,4035,4241.5
20220904,S08000032,All ages,Female,1979,2089
20220904,S08000032,All ages,Male,2022,2106.5
20220904,S92000003,Under 5,All,2776,2473
20220904,S92000003,5 - 14,All,3362,3369
20220904,S92000003,15 - 44,All,8953,9857.5
20220904,S92000003,45 - 64,All,5544,5997
20220904,S92000003,65 - 74,All,2360,2395.5
20220904,S92000003,75 - 84,All,2202,2142
20220904,S92000003,85 and over,All,1274,1196.5
20220904,S92000003,All ages,All,27038,28358.5
20220904,S92000003,All ages,Female,12750,13370
20220904,S92000003,All ages,Male,13721,14060.5
20220911,S08000015,Under 5,All,156,218
20220911,S08000015,5 - 14,All,255,254
20220911,S08000015,15 - 44,All,640,770.5
20220911,S08000015,45 - 64,All,410,470
20220911,S08000015,65 - 74,All,193,214.5
20220911,S08000015,75 - 84,All,155,183
20220911,S08000015,85 and over,All,80,95.5
20220911,S08000015,All ages,All,1901,2225.5
20220911,S08000015,All ages,Female,916,1058
20220911,S08000015,All ages,Male,973,1147.5
20220911,S08000016,Under 5,All,31,24.5
20220911,S08000016,5 - 14,All,34,56
20220911,S08000016,15 - 44,All,183,182
20220911,S08000016,45 - 64,All,164,159
20220911,S08000016,65 - 74,All,62,71.5
20220911,S08000016,75 - 84,All,87,73
20220911,S08000016,85 and over,All,53,36
20220911,S08000016,All ages,All,631,608.5
20220911,S08000016,All ages,Female,313,284
20220911,S08000016,All ages,Male,301,318
20220911,S08000017,Under 5,All,63,72
20220911,S08000017,5 - 14,All,107,83.5
20220911,S08000017,15 - 44,All,294,326
20220911,S08000017,45 - 64,All,257,206.5
20220911,S08000017,65 - 74,All,100,115
20220911,S08000017,75 - 84,All,110,90.5
20220911,S08000017,85 and over,All,65,53.5
20220911,S08000017,All ages,All,1007,947
20220911,S08000017,All ages,Female,498,443.5
20220911,S08000017,All ages,Male,498,503.5
20220911,S08000019,Under 5,All,103,87.5
20220911,S08000019,5 - 14,All,113,124.5
20220911,S08000019,15 - 44,All,374,472
20220911,S08000019,45 - 64,All,243,287
20220911,S08000019,65 - 74,All,107,117.5
20220911,S08000019,75 - 84,All,118,118
20220911,S08000019,85 and over,All,82,58
20220911,S08000019,All ages,All,1143,1286.5
20220911,S08000019,All ages,Female,576,616.5
20220911,S08000019,All ages,Male,564,648
20220911,S08000020,Under 5,All,176,164
20220911,S08000020,5 - 14,All,260,288
20220911,S08000020,15 - 44,All,668,806.5
20220911,S08000020,45 - 64,All,390,394
20220911,S08000020,65 - 74,All,198,162
20220911,S08000020,75 - 84,All,178,152
20220911,S08000020,85 and over,All,105,87.5
20220911,S08000020,All ages,All,2038,2137
20220911,S08000020,All ages,Female,918,977
20220911,S08000020,All ages,Male,1057,1077
20220911,S08000022,Under 5,All,94,69
20220911,S08000022,5 - 14,All,141,134.5
20220911,S08000022,15 - 44,All,424,421.5
20220911,S08000022,45 - 64,All,277,274
20220911,S08000022,65 - 74,All,129,113.5
20220911,S08000022,75 - 84,All,136,104
20220911,S08000022,85 and over,All,85,59.5
20220911,S08000022,All ages,All,1451,1321
20220911,S08000022,All ages,Female,634,551
20220911,S08000022,All ages,Male,652,625
20220911,S08000024,Under 5,All,645,562
20220911,S08000024,5 - 14,All,728,661
20220911,S08000024,15 - 44,All,1414,1491.5
20220911,S08000024,45 - 64,All,834,845
20220911,S08000024,65 - 74,All,349,346.5
20220911,S08000024,75 - 84,All,324,294.5
20220911,S08000024,85 and over,All,211,161.5
20220911,S08000024,All ages,All,4679,4541
20220911,S08000024,All ages,Female,2206,2121
20220911,S08000024,All ages,Male,2299,2241
20220911,S08000025,Under 5,All,10,9
20220911,S08000025,5 - 14,All,15,14.5
20220911,S08000025,15 - 44,All,32,38.5
20220911,S08000025,45 - 64,All,38,29.5
20220911,S08000025,65 - 74,All,18,16
20220911,S08000025,75 - 84,All,18,12.5
20220911,S08000025,85 and over,All,11,4.5
20220911,S08000025,All ages,All,153,138
20220911,S08000025,All ages,Female,66,55
20220911,S08000025,All ages,Male,76,69.5
20220911,S08000026,Under 5,All,21,8
20220911,S08000026,5 - 14,All,21,18.5
20220911,S08000026,15 - 44,All,58,43.5
20220911,S08000026,45 - 64,All,34,32
20220911,S08000026,65 - 74,All,20,16.5
20220911,S08000026,75 - 84,All,8,12
20220911,S08000026,85 and over,All,6,5.5
20220911,S08000026,All ages,All,178,145.5
20220911,S08000026,All ages,Female,82,62.5
20220911,S08000026,All ages,Male,86,73.5
20220911,S08000028,Under 5,All,13,6.5
20220911,S08000028,5 - 14,All,8,14
20220911,S08000028,15 - 44,All,29,39
20220911,S08000028,45 - 64,All,28,31.5
20220911,S08000028,65 - 74,All,15,13
20220911,S08000028,75 - 84,All,19,11.5
20220911,S08000028,85 and over,All,10,7
20220911,S08000028,All ages,All,131,134
20220911,S08000028,All ages,Female,67,53.5
20220911,S08000028,All ages,Male,55,69
20220911,S08000029,Under 5,All,123,92
20220911,S08000029,5 - 14,All,160,132.5
20220911,S08000029,15 - 44,All,502,529
20220911,S08000029,45 - 64,All,289,270
20220911,S08000029,65 - 74,All,154,133.5
20220911,S08000029,75 - 84,All,113,111.5
20220911,S08000029,85 and over,All,65,59.5
20220911,S08000029,All ages,All,1406,1342.5
20220911,S08000029,All ages,Female,695,651.5
20220911,S08000029,All ages,Male,711,676.5
20220911,S08000030,Under 5,All,120,107
20220911,S08000030,5 - 14,All,200,180
20220911,S08000030,15 - 44,All,614,592
20220911,S08000030,45 - 64,All,370,299
20220911,S08000030,65 - 74,All,160,124.5
20220911,S08000030,75 - 84,All,138,147
20220911,S08000030,85 and over,All,81,80
20220911,S08000030,All ages,All,1685,1547.5
20220911,S08000030,All ages,Female,808,712.5
20220911,S08000030,All ages,Male,875,817
20220911,S08000031,Under 5,All,960,793
20220911,S08000031,5 - 14,All,903,821
20220911,S08000031,15 - 44,All,2273,2714
20220911,S08000031,45 - 64,All,1371,1546.5
20220911,S08000031,65 - 74,All,581,570.5
20220911,S08000031,75 - 84,All,541,514
20220911,S08000031,85 and over,All,279,324
20220911,S08000031,All ages,All,6933,7290.5
20220911,S08000031,All ages,Female,3349,3482.5
20220911,S08000031,All ages,Male,3559,3800.5
20220911,S08000032,Under 5,All,245,226.5
20220911,S08000032,5 - 14,All,380,402.5
20220911,S08000032,15 - 44,All,1234,1521
20220911,S08000032,45 - 64,All,1000,1017
20220911,S08000032,65 - 74,All,433,407.5
20220911,S08000032,75 - 84,All,404,379.5
20220911,S08000032,85 and over,All,173,173.5
20220911,S08000032,All ages,All,3902,4158
20220911,S08000032,All ages,Female,1960,2043.5
20220911,S08000032,All ages,Male,1909,2084
20220911,S92000003,Under 5,All,2760,2439
20220911,S92000003,5 - 14,All,3325,3184.5
20220911,S92000003,15 - 44,All,8739,9947
20220911,S92000003,45 - 64,All,5705,5861
20220911,S92000003,65 - 74,All,2519,2422
20220911,S92000003,75 - 84,All,2349,2203
20220911,S92000003,85 and over,All,1306,1205.5
20220911,S92000003,All ages,All,27238,27822.5
20220911,S92000003,All ages,Female,13088,13112
20220911,S92000003,All ages,Male,13615,14150
20220918,S08000015,Under 5,All,195,192.5
20220918,S08000015,5 - 14,All,206,262
20220918,S08000015,15 - 44,All,578,738.5
20220918,S08000015,45 - 64,All,397,461
20220918,S08000015,65 - 74,All,163,190.5
20220918,S08000015,75 - 84,All,179,177.5
20220918,S08000015,85 and over,All,83,88.5
20220918,S08000015,All ages,All,1818,2137
20220918,S08000015,All ages,Female,881,1043.5
20220918,S08000015,All ages,Male,920,1067
20220918,S08000016,Under 5,All,27,28
20220918,S08000016,5 - 14,All,45,63.5
20220918,S08000016,15 - 44,All,163,191.5
20220918,S08000016,45 - 64,All,131,132.5
20220918,S08000016,65 - 74,All,81,83.5
20220918,S08000016,75 - 84,All,74,68
20220918,S08000016,85 and over,All,49,45.5
20220918,S08000016,All ages,All,585,630
20220918,S08000016,All ages,Female,285,303.5
20220918,S08000016,All ages,Male,285,309
20220918,S08000017,Under 5,All,68,82
20220918,S08000017,5 - 14,All,104,104.5
20220918,S08000017,15 - 44,All,317,302.5
20220918,S08000017,45 - 64,All,220,202.5
20220918,S08000017,65 - 74,All,122,120
20220918,S08000017,75 - 84,All,104,83.5
20220918,S08000017,85 and over,All,52,52
20220918,S08000017,All ages,All,1007,954.5
20220918,S08000017,All ages,Female,491,478.5
20220918,S08000017,All ages,Male,496,468.5
20220918,S08000019,Under 5,All,122,96.5
20220918,S08000019,5 - 14,All,97,106.5
20220918,S08000019,15 - 44,All,400,467.5
20220918,S08000019,45 - 64,All,249,314
20220918,S08000019,65 - 74,All,126,137.5
20220918,S08000019,75 - 84,All,138,115
20220918,S08000019,85 and over,All,73,70.5
20220918,S08000019,All ages,All,1207,1336.5
20220918,S08000019,All ages,Female,565,637
20220918,S08000019,All ages,Male,640,670.5
20220918,S08000020,Under 5,All,182,166
20220918,S08000020,5 - 14,All,243,256
20220918,S08000020,15 - 44,All,671,754
20220918,S08000020,45 - 64,All,385,396.5
20220918,S08000020,65 - 74,All,189,169
20220918,S08000020,75 - 84,All,191,138.5
20220918,S08000020,85 and over,All,90,85
20220918,S08000020,All ages,All,2016,2035.5
20220918,S08000020,All ages,Female,979,947
20220918,S08000020,All ages,Male,972,1018
20220918,S08000022,Under 5,All,90,61
20220918,S08000022,5 - 14,All,100,101.5
20220918,S08000022,15 - 44,All,367,425.5
20220918,S08000022,45 - 64,All,271,255
20220918,S08000022,65 - 74,All,141,119
20220918,S08000022,75 - 84,All,119,87.5
20220918,S08000022,85 and over,All,68,57.5
20220918,S08000022,All ages,All,1310,1277
20220918,S08000022,All ages,Female,565,518
20220918,S08000022,All ages,Male,591,589
20220918,S08000024,Under 5,All,665,542.5
20220918,S08000024,5 - 14,All,674,625
20220918,S08000024,15 - 44,All,1411,1598
20220918,S08000024,45 - 64,All,819,825.5
20220918,S08000024,65 - 74,All,364,344
20220918,S08000024,75 - 84,All,326,304
20220918,S08000024,85 and over,All,188,176.5
20220918,S08000024,All ages,All,4636,4632
20220918,S08000024,All ages,Female,2247,2166
20220918,S08000024,All ages,Male,2200,2249.5
20220918,S08000025,Under 5,All,8,8
20220918,S08000025,5 - 14,All,9,13.5
20220918,S08000025,15 - 44,All,30,32
20220918,S08000025,45 - 64,All,34,31
20220918,S08000025,65 - 74,All,21,15.5
20220918,S08000025,75 - 84,All,20,15.5
20220918,S08000025,85 and over,All,8,5.5
20220918,S08000025,All ages,All,142,134.5
20220918,S08000025,All ages,Female,55,63
20220918,S08000025,All ages,Male,75,58
20220918,S08000026,Under 5,All,17,9
20220918,S08000026,5 - 14,All,19,17.5
20220918,S08000026,15 - 44,All,46,52
20220918,S08000026,45 - 64,All,24,27
20220918,S08000026,65 - 74,All,15,8
20220918,S08000026,75 - 84,All,15,14.5
20220918,S08000026,85 and over,All,6,7.5
20220918,S08000026,All ages,All,154,146.5
20220918,S08000026,All ages,Female,76,59.5
20220918,S08000026,All ages,Male,66,76
20220918,S08000028,Under 5,All,5,5
20220918,S08000028,5 - 14,All,7,15
20220918,S08000028,15 - 44,All,31,39.5
20220918,S08000028,45 - 64,All,29,31.5
20220918,S08000028,65 - 74,All,10,15.5
20220918,S08000028,75 - 84,All,9,16
20220918,S08000028,All ages,All,110,135
20220918,S08000028,All ages,Female,49,62.5
20220918,S08000028,All ages,Male,45,66.5
20220918,S08000029,Under 5,All,100,97.5
20220918,S08000029,5 - 14,All,126,138.5
20220918,S08000029,15 - 44,All,475,482.5
20220918,S08000029,45 - 64,All,296,291
20220918,S08000029,65 - 74,All,157,126
20220918,S08000029,75 - 84,All,119,104.5
20220918,S08000029,85 and over,All,81,64
20220918,S08000029,All ages,All,1355,1323
20220918,S08000029,All ages,Female,683,650.5
20220918,S08000029,All ages,Male,671,653.5
20220918,S08000030,Under 5,All,127,107
20220918,S08000030,5 - 14,All,164,189.5
20220918,S08000030,15 - 44,All,613,613.5
20220918,S08000030,45 - 64,All,292,312
20220918,S08000030,65 - 74,All,141,144
20220918,S08000030,75 - 84,All,125,114.5
20220918,S08000030,85 and over,All,104,85.5
20220918,S08000030,All ages,All,1568,1609.5
20220918,S08000030,All ages,Female,729,724
20220918,S08000030,All ages,Male,837,842
20220918,S08000031,Under 5,All,976,871
20220918,S08000031,5 - 14,All,855,748
20220918,S08000031,15 - 44,All,2225,2625
20220918,S08000031,45 - 64,All,1293,1523.5
20220918,S08000031,65 - 74,All,547,559
20220918,S08000031,75 - 84,All,500,549.5
20220918,S08000031,85 and over,All,287,308
